
Symbol table '.dynsym' contains 2746 entries:
   Num:    Value  Size Type    Bind   Vis      Ndx Name
   357: 00042ae0   222 FUNC    GLOBAL DEFAULT    8 strunvisx
   358: 00097970   144 FUNC    GLOBAL DEFAULT    8 __p_fqnname
   359: 000478b0    54 FUNC    GLOBAL DEFAULT    8 __isnan
   360: 000819a0   159 FUNC    GLOBAL DEFAULT    8 xdr_des_block
   361: 0006eeb0   177 FUNC    GLOBAL DEFAULT    8 xdr_rpcblist_ptr
   362: 000c8f10    22 FUNC    GLOBAL DEFAULT    8 __error_unthreaded
   363: 00071d10    57 FUNC    GLOBAL DEFAULT    8 ecb_crypt
   364: 000853a0    99 FUNC    GLOBAL DEFAULT    8 sl_add
   365: 000818d0   194 FUNC    GLOBAL DEFAULT    8 xdr_opaque_auth
   366: 00050000     0 FUNC    WEAK   DEFAULT    8 _mac_syscall
   367: 0004f8f0   106 FUNC    GLOBAL DEFAULT    8 dbm_fetch
   368: 000b97d0   444 FUNC    GLOBAL DEFAULT    8 __bt_delete
   369: 0004ef90    71 FUNC    GLOBAL DEFAULT    8 setkey
   370: 0004c5f0    67 FUNC    GLOBAL DEFAULT    8 endfsent
   371: 00027d80    56 FUNC    GLOBAL DEFAULT    8 getc_unlocked
   372: 000c4980   230 FUNC    GLOBAL DEFAULT    8 mpool_open
   373: 0007f55c     0 FUNC    GLOBAL DEFAULT    8 __sys_recvmsg
   374: 00085060    45 FUNC    GLOBAL DEFAULT    8 hes_free
   375: 0007adb0    45 FUNC    GLOBAL DEFAULT    8 getgrgid
   376: 0009bcb0   459 FUNC    GLOBAL DEFAULT    8 __inet_nsap_addr
   377: 00063750   324 FUNC    GLOBAL DEFAULT    8 clnt_spcreateerror
   378: 000432c0   319 FUNC    GLOBAL DEFAULT    8 times
   379: 000a780c     0 FUNC    GLOBAL DEFAULT    8 __sys_nanosleep
   380: 000dbac4     4 OBJECT  GLOBAL DEFAULT   18 _thread_autoinit[...]
   381: 00036a70    62 FUNC    GLOBAL DEFAULT    8 inet6_rthdr_init
   382: 000468a0    61 FUNC    GLOBAL DEFAULT    8 nrand48
   383: 000d03c0    64 OBJECT  GLOBAL DEFAULT   10 _nsyysindex
   384: 00085a10   775 FUNC    GLOBAL DEFAULT    8 strtoimax
   385: 00050d80     0 FUNC    GLOBAL DEFAULT    8 __sys_setegid
   386: 000a2b00     5 FUNC    WEAK   DEFAULT    8 _rtld_error
   387: 0003c8a0    92 FUNC    GLOBAL DEFAULT    8 getprotobynumber
   388: 000722f0   162 FUNC    GLOBAL DEFAULT    8 authunix_create_[...]
   389: 00063be0    58 FUNC    GLOBAL DEFAULT    8 xdr_domainname
   390: 00063700    65 FUNC    GLOBAL DEFAULT    8 clnt_perrno
   391: 00051380     0 FUNC    WEAK   DEFAULT    8 _mount
   392: 000b7ef0   224 FUNC    GLOBAL DEFAULT    8 getenv
   393: 000461a0   211 FUNC    GLOBAL DEFAULT    8 __pselect
   394: 000c79a0    48 FUNC    WEAK   DEFAULT    8 _pthread_cond_init
   395: 000c5970   367 FUNC    GLOBAL DEFAULT    8 __diff_D2A
   396: 00040120    79 FUNC    GLOBAL DEFAULT    8 iswcntrl
   397: 0005e150     0 FUNC    GLOBAL DEFAULT    8 wcslen
   398: 0003b090   110 FUNC    GLOBAL DEFAULT    8 __nss_compat_endgrent
   399: 00051000     0 FUNC    WEAK   DEFAULT    8 fchmod
   400: 0003bce0    70 FUNC    GLOBAL DEFAULT    8 inet6_opt_get_val
   401: 000502c0     0 FUNC    WEAK   DEFAULT    8 _extattr_set_fd
   402: 000ebecc     4 OBJECT  GLOBAL DEFAULT   18 _nsyynerrs
   403: 0005e008     0 FUNC    GLOBAL DEFAULT    8 __sys_sysarch
   404: 00050940     0 FUNC    GLOBAL DEFAULT    8 __sys_nlstat
   405: 000403e0    79 FUNC    GLOBAL DEFAULT    8 iswpunct
   406: 00050040     0 FUNC    WEAK   DEFAULT    8 _uuidgen
   407: 0004fcc0     0 FUNC    WEAK   DEFAULT    8 _thr_create
   408: 0004ff40     0 FUNC    GLOBAL DEFAULT    8 __sys_ksem_wait
   409: 000eb7ec     4 OBJECT  GLOBAL DEFAULT   18 errno
   410: 0004fa40    80 FUNC    GLOBAL DEFAULT    8 dbm_store
   411: 000b2500    64 FUNC    GLOBAL DEFAULT    8 __srget
   412: 00082270  5587 FUNC    GLOBAL DEFAULT    8 __svfscanf
   413: 000876b0    52 FUNC    GLOBAL DEFAULT    8 strtold
   414: 000507a0     0 FUNC    GLOBAL DEFAULT    8 __sys_getsid
   415: 00072cbc     0 FUNC    WEAK   DEFAULT    8 getegid
   416: 00040740    79 FUNC    GLOBAL DEFAULT    8 isblank
   417: 000d4760     0 NOTYPE  GLOBAL DEFAULT   11 .curbrk
   418: 00028340    59 FUNC    GLOBAL DEFAULT    8 setlinebuf
   419: 000511e0     0 FUNC    GLOBAL DEFAULT    8 __sys_chroot
   420: 00050aa0     0 FUNC    GLOBAL DEFAULT    8 __sys_clock_getres
   421: 00050320     0 FUNC    GLOBAL DEFAULT    8 __sys_aio_waitco[...]
   422: 000a6f60   101 FUNC    GLOBAL DEFAULT    8 _map_v4v6_address
   423: 00051120     0 FUNC    GLOBAL DEFAULT    8 __sys_getpgrp
   424: 000510a0     0 FUNC    WEAK   DEFAULT    8 setpriority
   425: 000242e4     0 FUNC    GLOBAL DEFAULT    8 labs
   426: 0003e5d0   729 FUNC    GLOBAL DEFAULT    8 wcstoll
   427: 0005dfe8     0 FUNC    WEAK   DEFAULT    8 __getcwd
   428: 00051080     0 FUNC    WEAK   DEFAULT    8 getpriority
   429: 000508e0     0 FUNC    GLOBAL DEFAULT    8 __sys_modnext
   430: 000ebed0     4 OBJECT  GLOBAL DEFAULT   18 _nsyysslim
   431: 00040060    79 FUNC    GLOBAL DEFAULT    8 iswalpha
   432: 0004fc00     0 FUNC    GLOBAL DEFAULT    8 __sys_jail_attach
   433: 000286b0   264 FUNC    GLOBAL DEFAULT    8 gets
   434: 0009b460   540 FUNC    GLOBAL DEFAULT    8 __ns_parserr
   435: 000400d0    79 FUNC    GLOBAL DEFAULT    8 iswblank
   436: 00063af4     0 FUNC    GLOBAL DEFAULT    8 __sys_dup2
   437: 0005df88     0 FUNC    WEAK   DEFAULT    8 ___acl_aclcheck_link
   438: 00050080     0 FUNC    GLOBAL DEFAULT    8 __sys_kenv
   439: 000a74a0    53 FUNC    GLOBAL DEFAULT    8 __inet_addr
   440: 000b8950    29 FUNC    GLOBAL DEFAULT    8 __log2
   441: 00080590   237 FUNC    GLOBAL DEFAULT    8 xdr_desargs
   442: 00050300     0 FUNC    WEAK   DEFAULT    8 getresuid
   443: 000a2f70    83 FUNC    GLOBAL DEFAULT    8 bsearch
   444: 00050de0     0 FUNC    WEAK   DEFAULT    8 _shmsys
   445: 000a6090    78 FUNC    GLOBAL DEFAULT    8 __res_ownok
   446: 000a7750    85 FUNC    GLOBAL DEFAULT    8 usleep
   447: 0003b440   110 FUNC    GLOBAL DEFAULT    8 __nss_compat_endpwent
   448: 00050620     0 FUNC    GLOBAL DEFAULT    8 __sys_sched_setparam
   449: 0003cfd0   143 FUNC    GLOBAL DEFAULT    8 eui64_ntoa
   450: 000335b0    42 FUNC    GLOBAL DEFAULT    8 mac_set_link
   451: 000369dc     0 FUNC    GLOBAL DEFAULT    8 __ntohs
   452: 00064160    93 FUNC    GLOBAL DEFAULT    8 xdr_ypresp_xfr
   453: 00084f60   112 FUNC    GLOBAL DEFAULT    8 hes_to_bind
   454: 0004e1d0   135 FUNC    GLOBAL DEFAULT    8 __fmtcheck
   455: 0004ebf0   194 FUNC    GLOBAL DEFAULT    8 devname_r
   456: 00036c10    78 FUNC    GLOBAL DEFAULT    8 inet6_rthdr_getflags
   457: 000c71c0    90 FUNC    GLOBAL DEFAULT    8 _flockfile
   458: 00050160     0 FUNC    WEAK   DEFAULT    8 _kse_release
   459: 00072940   838 FUNC    GLOBAL DEFAULT    8 __xuname
   460: 00065200    92 FUNC    GLOBAL DEFAULT    8 getnetname
   461: 00050b20     0 FUNC    WEAK   DEFAULT    8 _shmdt
   462: 00033ea0    69 FUNC    GLOBAL DEFAULT    8 mac_free
   463: 000509e0     0 FUNC    GLOBAL DEFAULT    8 __sys_netbsd_lchown
   464: 0005e048     0 FUNC    WEAK   DEFAULT    8 execve
   465: 0003c810   133 FUNC    GLOBAL DEFAULT    8 getprotobyname
   466: 000a6550   752 FUNC    GLOBAL DEFAULT    8 __ns_name_pton
   467: 00087cf0   114 FUNC    GLOBAL DEFAULT    8 xdr_u_int16_t
   468: 00050a60     0 FUNC    GLOBAL DEFAULT    8 __sys_rfork
   469: 00050660     0 FUNC    WEAK   DEFAULT    8 _mlockall
   470: 000852d0    66 FUNC    GLOBAL DEFAULT    8 __collate_range_cmp
   471: 00050c20     0 FUNC    WEAK   DEFAULT    8 semget
   472: 000279b0   214 FUNC    GLOBAL DEFAULT    8 vsscanf
   473: 000ad810   602 FUNC    GLOBAL DEFAULT    8 __monetary_load_[...]
   474: 00087c70   114 FUNC    GLOBAL DEFAULT    8 xdr_int16_t
   475: 000b87d0   378 FUNC    GLOBAL DEFAULT    8 arc4random
   476: 00050340     0 FUNC    GLOBAL DEFAULT    8 __sys_extattr_de[...]
   477: 000af3c0   126 FUNC    GLOBAL DEFAULT    8 getpagesize
   478: 000c6550     0 FUNC    WEAK   DEFAULT    8 getpid
   479: 0003b4d0    54 FUNC    GLOBAL DEFAULT    8 inet6_option_init
   480: 0006f070   177 FUNC    GLOBAL DEFAULT    8 xdr_rpcb_entry_l[...]
   481: 00088510    42 FUNC    GLOBAL DEFAULT    8 xdr_u_hyper
   482: 000a780c     0 FUNC    WEAK   DEFAULT    8 _nanosleep
   483: 00050280     0 FUNC    WEAK   DEFAULT    8 extattr_delete_fd
   484: 00033fc0   194 FUNC    GLOBAL DEFAULT    8 mac_prepare
   485: 00070e30   154 FUNC    GLOBAL DEFAULT    8 __getpublickey_real
   486: 000ae6d0  1905 FUNC    GLOBAL DEFAULT    8 qsort
   487: 00051020     0 FUNC    WEAK   DEFAULT    8 fchown
   488: 0001dec0    33 FUNC    GLOBAL DEFAULT    8 wcsrchr
   489: 0009cc00  1403 FUNC    GLOBAL DEFAULT    8 _nsyylex
   490: 000ebed4     4 OBJECT  GLOBAL DEFAULT   18 _nsyyss
   491: 000a782c     0 FUNC    WEAK   DEFAULT    8 _sendto
   492: 00050de0     0 FUNC    GLOBAL DEFAULT    8 __sys_shmsys
   493: 00026380    73 FUNC    GLOBAL DEFAULT    8 truncate
   494: 000c2990   101 FUNC    GLOBAL DEFAULT    8 __fpclassifyl
   495: 0007e6d0   109 FUNC    GLOBAL DEFAULT    8 fscanf
   496: 000ba924     0 FUNC    GLOBAL DEFAULT    8 __sys_open
   497: 00071470   130 FUNC    GLOBAL DEFAULT    8 key_decryptsession
   498: 0004fae4     0 FUNC    WEAK   DEFAULT    8 _getlogin
   499: 000a5cf0   368 FUNC    GLOBAL DEFAULT    8 fgets
   500: 0004eaa0   330 FUNC    GLOBAL DEFAULT    8 dirname
   501: 00050cc0     0 FUNC    GLOBAL DEFAULT    8 __sys_munlock
   502: 0005dfa8     0 FUNC    WEAK   DEFAULT    8 __acl_aclcheck_fd
   503: 00050a80     0 FUNC    GLOBAL DEFAULT    8 __sys_minherit
   504: 00027960    54 FUNC    GLOBAL DEFAULT    8 vwprintf
   505: 0009e3e0   418 FUNC    GLOBAL DEFAULT    8 getnetent
   506: 0006ed90    88 FUNC    GLOBAL DEFAULT    8 rpc_control
   507: 00040570    55 FUNC    GLOBAL DEFAULT    8 iswxdigit
   508: 0009db20   161 FUNC    GLOBAL DEFAULT    8 _nsyy_scan_bytes
   509: 000c7b50    41 FUNC    WEAK   DEFAULT    8 pthread_key_delete
   510: 0003b7c0   234 FUNC    GLOBAL DEFAULT    8 inet6_option_find
   511: 000e0120     4 OBJECT  GLOBAL DEFAULT   18 _nsyyin
   512: 00034e50    97 FUNC    GLOBAL DEFAULT    8 acl_get_link_np
   513: 0004f9b0    70 FUNC    GLOBAL DEFAULT    8 dbm_nextkey
   514: 000226c0   209 FUNC    GLOBAL DEFAULT    8 hcreate
   515: 000711b0    89 FUNC    GLOBAL DEFAULT    8 key_setsecret
   516: 000416e4     0 FUNC    GLOBAL DEFAULT    8 ___longjmp
   517: 00051320     0 FUNC    GLOBAL DEFAULT    8 __sys_fchflags
   518: 000a8e90   261 FUNC    GLOBAL DEFAULT    8 _UTF8_wcrtomb
   519: 000715b0   111 FUNC    GLOBAL DEFAULT    8 key_get_conv
   520: 0009bcb0   459 FUNC    WEAK   DEFAULT    8 inet_nsap_addr
   521: 000d5a00    16 OBJECT  GLOBAL DEFAULT   11 _res_sectioncodes
   522: 000b1f00   109 FUNC    GLOBAL DEFAULT    8 getc
   523: 00073bc0   410 FUNC    GLOBAL DEFAULT    8 clnt_create_timed
   524: 000404d0    79 FUNC    GLOBAL DEFAULT    8 iswspecial
   525: 00051400     0 FUNC    WEAK   DEFAULT    8 fchdir
   526: 000d5aa4     4 OBJECT  GLOBAL DEFAULT   11 _nsyylineno
   527: 00050b00     0 FUNC    WEAK   DEFAULT    8 _shmget
   528: 00090a60   786 FUNC    WEAK   DEFAULT    8 res_mkquery
   529: 00088e60   129 FUNC    GLOBAL DEFAULT    8 __ratio_D2A
   530: 00050b80     0 FUNC    WEAK   DEFAULT    8 msgrcv
   531: 000aa9c0   280 FUNC    GLOBAL DEFAULT    8 __mbsnrtowcs_std
   532: 00036d10    67 FUNC    GLOBAL DEFAULT    8 inet6_rth_add
   533: 0006bc80    76 FUNC    GLOBAL DEFAULT    8 __rpc_broadenable
   534: 00050b60     0 FUNC    WEAK   DEFAULT    8 shmat
   535: 00050700     0 FUNC    WEAK   DEFAULT    8 aio_cancel
   536: 000b10c0   291 FUNC    GLOBAL DEFAULT    8 __rec_get
   537: 000341b0    45 FUNC    GLOBAL DEFAULT    8 mac_prepare_proc[...]
   538: 0008550c     0 FUNC    WEAK   DEFAULT    8 _getsockopt
   539: 000c8484     0 FUNC    GLOBAL DEFAULT    8 memcpy
   540: 000795b0    65 FUNC    GLOBAL DEFAULT    8 __pw_parse_entry
   541: 000409b0    79 FUNC    GLOBAL DEFAULT    8 isphonogram
   542: 000662cc     0 FUNC    WEAK   DEFAULT    8 setitimer
   543: 000a2c9c     0 FUNC    WEAK   DEFAULT    8 _socket
   544: 000641c0   109 FUNC    GLOBAL DEFAULT    8 xdr_ypmaplist
   545: 000a8cf0   415 FUNC    GLOBAL DEFAULT    8 _UTF8_mbsnrtowcs
   546: 0006b020   363 FUNC    GLOBAL DEFAULT    8 pmap_getport
   547: 00090870   493 FUNC    GLOBAL DEFAULT    8 setvbuf
   548: 000ab7c0   320 FUNC    GLOBAL DEFAULT    8 _EUC_wcrtomb
   549: 00050760     0 FUNC    GLOBAL DEFAULT    8 __sys_setresgid
   550: 0006b4e0   411 FUNC    GLOBAL DEFAULT    8 clnt_raw_create
   551: 000ca848     8 OBJECT  GLOBAL DEFAULT   10 __infinity
   552: 0005d850   161 FUNC    GLOBAL DEFAULT    8 execl
   553: 00045810    93 FUNC    GLOBAL DEFAULT    8 seekdir
   554: 000aee80  1340 FUNC    GLOBAL DEFAULT    8 __opendir2
   555: 000eb8ac     4 OBJECT  GLOBAL DEFAULT   18 _use_only_yp
   556: 00033e60    50 FUNC    GLOBAL DEFAULT    8 mac_reload
   557: 00084fd0   112 FUNC    GLOBAL DEFAULT    8 hes_resolve
   558: 0008ca10    80 FUNC    GLOBAL DEFAULT    8 getipnodebyname
   559: 00084380   717 FUNC    GLOBAL DEFAULT    8 hesiod_to_bind
   560: 00050540     0 FUNC    WEAK   DEFAULT    8 sched_rr_get_interval
   561: 000b4360   141 FUNC    GLOBAL DEFAULT    8 __find_last_page
   562: 0006edf0   189 FUNC    GLOBAL DEFAULT    8 xdr_rpcb
   563: 000c8418     0 FUNC    GLOBAL DEFAULT    8 __sys_fstat
   564: 00047a30   764 FUNC    GLOBAL DEFAULT    8 glob
   565: 0006e520   142 FUNC    GLOBAL DEFAULT    8 svc_sendreply
   566: 00063ba0    50 FUNC    GLOBAL DEFAULT    8 xdr_ypxfrstat
   567: 00063950   336 FUNC    GLOBAL DEFAULT    8 perror
   568: 000c7df0    41 FUNC    WEAK   DEFAULT    8 pthread_mutexatt[...]
   569: 000c2070   264 FUNC    GLOBAL DEFAULT    8 __ldtoa
   570: 00066180    76 FUNC    GLOBAL DEFAULT    8 _rpc_dtablesize
   571: 000d6e90     4 OBJECT  GLOBAL DEFAULT   11 __stderrp
   572: 000713e0   130 FUNC    GLOBAL DEFAULT    8 key_encryptsession
   573: 00033670    42 FUNC    GLOBAL DEFAULT    8 mac_get_link
   574: 000dd190     4 OBJECT  GLOBAL DEFAULT   18 dname_lock
   575: 00050800     0 FUNC    WEAK   DEFAULT    8 _kldnext
   576: 00024194     0 FUNC    GLOBAL DEFAULT    8 swab
   577: 000501c0     0 FUNC    WEAK   DEFAULT    8 kse_wakeup
   578: 0004f7b0    51 FUNC    WEAK   DEFAULT    8 creat
   579: 000642a0    50 FUNC    GLOBAL DEFAULT    8 xdr_yppush_status
   580: 00040200    79 FUNC    GLOBAL DEFAULT    8 iswhexnumber
   581: 0005f7bc     0 FUNC    WEAK   DEFAULT    8 readlink
   582: 00075df0   623 FUNC    GLOBAL DEFAULT    8 bindresvport_sa
   583: 000c8de8     0 FUNC    WEAK   DEFAULT    8 _select
   584: 0009f030   475 FUNC    GLOBAL DEFAULT    8 __inet_network
   585: 000797e0   101 FUNC    GLOBAL DEFAULT    8 getnetgrent
   586: 0009ef60   205 FUNC    GLOBAL DEFAULT    8 puts
   587: 00050ac0     0 FUNC    WEAK   DEFAULT    8 clock_settime
   588: 00035080   120 FUNC    GLOBAL DEFAULT    8 acl_get_qualifier
   589: 000c67e0   296 FUNC    GLOBAL DEFAULT    8 __cxa_finalize
   590: 000510a0     0 FUNC    WEAK   DEFAULT    8 _setpriority
   591: 0003f350    60 FUNC    GLOBAL DEFAULT    8 __tolower
   592: 000c4d40    35 FUNC    GLOBAL DEFAULT    8 mpool_put
   593: 000887a0    43 FUNC    GLOBAL DEFAULT    8 errx
   594: 00063af4     0 FUNC    WEAK   DEFAULT    8 dup2
   595: 0005f77c     0 FUNC    WEAK   DEFAULT    8 utrace
   596: 00040910    79 FUNC    GLOBAL DEFAULT    8 islower
   597: 000aaae0    70 FUNC    GLOBAL DEFAULT    8 mbrtowc
   598: 00036a00    62 FUNC    GLOBAL DEFAULT    8 sockatmark
   599: 000c5ae0   293 FUNC    GLOBAL DEFAULT    8 __b2d_D2A
   600: 00045230   223 FUNC    WEAK   DEFAULT    8 sem_destroy
   601: 000c8c40   146 FUNC    GLOBAL DEFAULT    8 tcflush
   602: 0005d900   155 FUNC    GLOBAL DEFAULT    8 execle
   603: 00051240     0 FUNC    WEAK   DEFAULT    8 _revoke
   604: 00050080     0 FUNC    WEAK   DEFAULT    8 kenv
   605: 0007c630   148 FUNC    GLOBAL DEFAULT    8 des_crypt_1
   606: 00063c20    58 FUNC    GLOBAL DEFAULT    8 xdr_mapname
   607: 0004fb40     0 FUNC    GLOBAL DEFAULT    8 __sys_thr_suspend
   608: 00097930    57 FUNC    GLOBAL DEFAULT    8 __p_cdname
   609: 00051140     0 FUNC    WEAK   DEFAULT    8 _setgroups
   610: 0005d600   277 FUNC    GLOBAL DEFAULT    8 cgetustr
   611: 0006db30    83 FUNC    GLOBAL DEFAULT    8 __rpc_get_local_uid
   612: 000c2930    84 FUNC    GLOBAL DEFAULT    8 __fpclassifyd
   613: 0005fd80  5758 FUNC    GLOBAL DEFAULT    8 __strtodg
   614: 00045e60    90 FUNC    GLOBAL DEFAULT    8 getpass
   615: 00040c30    60 FUNC    GLOBAL DEFAULT    8 tolower
   616: 0005f7fc     0 FUNC    WEAK   DEFAULT    8 getuid
   617: 00050a40     0 FUNC    WEAK   DEFAULT    8 _lchown
   618: 000502e0     0 FUNC    GLOBAL DEFAULT    8 __sys_getresgid
   619: 0009eb40   606 FUNC    GLOBAL DEFAULT    8 _dns_getnetbyaddr
   620: 000b0d60   110 FUNC    GLOBAL DEFAULT    8 __rec_fd
   621: 0006f290   113 FUNC    GLOBAL DEFAULT    8 xdr_rpcb_rmtcallres
   622: 00080eb0    93 FUNC    GLOBAL DEFAULT    8 __rpcgettp
   623: 00050e40     0 FUNC    WEAK   DEFAULT    8 rtprio
   624: 00040630    67 FUNC    GLOBAL DEFAULT    8 digittoint
   625: 000c8b60   156 FUNC    GLOBAL DEFAULT    8 tcsendbreak
   626: 000c8370    58 FUNC    WEAK   DEFAULT    8 _pthread_sigmask
   627: 00047920    54 FUNC    GLOBAL DEFAULT    8 __isinf
   628: 000458f0    60 FUNC    GLOBAL DEFAULT    8 rewinddir
   629: 00080b30   224 FUNC    GLOBAL DEFAULT    8 __rpc_setconf
   630: 0004fee0     0 FUNC    WEAK   DEFAULT    8 _ksem_open
   631: 000402a0    79 FUNC    GLOBAL DEFAULT    8 iswlower
   632: 00050420     0 FUNC    WEAK   DEFAULT    8 __acl_get_fd
   633: 00045080   110 FUNC    GLOBAL DEFAULT    8 semctl
   634: 0001efb0   536 FUNC    WEAK   DEFAULT    8 system
   635: 00059540    93 FUNC    GLOBAL DEFAULT    8 feof
   636: 00050420     0 FUNC    GLOBAL DEFAULT    8 __sys___acl_get_fd
   637: 00029030   413 FUNC    GLOBAL DEFAULT    8 fgetws
   638: 0001def0    60 FUNC    GLOBAL DEFAULT    8 wcspbrk
   639: 00050f40     0 FUNC    WEAK   DEFAULT    8 _rmdir
   640: 0009eda0   344 FUNC    GLOBAL DEFAULT    8 _dns_getnetbyname
   641: 0003e8b0   494 FUNC    GLOBAL DEFAULT    8 wcstol
   642: 00068a30    29 FUNC    GLOBAL DEFAULT    8 svcraw_create
   643: 00090450   440 FUNC    GLOBAL DEFAULT    8 __res_querydomain
   644: 0005e028     0 FUNC    GLOBAL DEFAULT    8 __sys_socketpair
   645: 0005f5f0    53 FUNC    GLOBAL DEFAULT    8 malloc
   646: 00025770    68 FUNC    GLOBAL DEFAULT    8 xdr_rpcbs_addrli[...]
   647: 0004a3f0   115 FUNC    GLOBAL DEFAULT    8 getbootfile
   648: 00028400   100 FUNC    GLOBAL DEFAULT    8 remove
   649: 000c47c0   128 FUNC    GLOBAL DEFAULT    8 __bt_new
   650: 0005a5c0   426 FUNC    GLOBAL DEFAULT    8 link_addr
   651: 000c7830    51 FUNC    GLOBAL DEFAULT    8 isatty
   652: 00050ac0     0 FUNC    GLOBAL DEFAULT    8 __sys_clock_settime
   653: 000c8ab0    11 FUNC    GLOBAL DEFAULT    8 cfgetispeed
   654: 000500e0     0 FUNC    GLOBAL DEFAULT    8 __sys___mac_get_file
   655: 00050ec0     0 FUNC    WEAK   DEFAULT    8 _quotactl
   656: 0004f030   255 FUNC    GLOBAL DEFAULT    8 confstr
   657: 000c8418     0 FUNC    WEAK   DEFAULT    8 _fstat
   658: 00081740    51 FUNC    GLOBAL DEFAULT    8 __rpc_socktype2seman
   659: 00040480    79 FUNC    GLOBAL DEFAULT    8 iswspace
   660: 00097280    50 FUNC    GLOBAL DEFAULT    8 __fp_query
   661: 000ebf04     4 OBJECT  GLOBAL DEFAULT   18 __collate_substi[...]
   662: 000767a0    76 FUNC    GLOBAL DEFAULT    8 endpwent
   663: 00041430     0 FUNC    WEAK   DEFAULT    8 siglongjmp
   664: 0004fe40     0 FUNC    GLOBAL DEFAULT    8 __sys___mac_get_link
   665: 00068930    59 FUNC    GLOBAL DEFAULT    8 svctcp_create
   666: 0004fec0     0 FUNC    WEAK   DEFAULT    8 _ksem_unlink
   667: 00050980     0 FUNC    GLOBAL DEFAULT    8 __sys_nstat
   668: 00045930  1318 FUNC    GLOBAL DEFAULT    8 readpassphrase
   669: 000dd16c     4 OBJECT  GLOBAL DEFAULT   18 svc_fd_lock
   670: 00092350    46 FUNC    GLOBAL DEFAULT    8 ___res
   671: 0008a2c0   126 FUNC    WEAK   DEFAULT    8 sleep
   672: 000c6530     0 FUNC    GLOBAL DEFAULT    8 __sys_kill
   673: 000eb3a0     4 OBJECT  GLOBAL DEFAULT   18 optarg
   674: 000ba8a4     0 FUNC    GLOBAL DEFAULT    8 __sys_lstat
   675: 000dd1bc     4 OBJECT  GLOBAL DEFAULT   18 xprtlist_lock
   676: 000505e0     0 FUNC    WEAK   DEFAULT    8 sched_setscheduler
   677: 0004f590    43 FUNC    GLOBAL DEFAULT    8 setruid
   678: 00050220     0 FUNC    WEAK   DEFAULT    8 eaccess
   679: 000df814     4 OBJECT  GLOBAL DEFAULT   18 __getaddrinfo_th[...]
   680: 000c7dc0    41 FUNC    WEAK   DEFAULT    8 _pthread_mutex_unlock
   681: 0007f53c     0 FUNC    GLOBAL DEFAULT    8 __sys_sendmsg
   682: 0005bbd0   403 FUNC    GLOBAL DEFAULT    8 btowc
   683: 00050460     0 FUNC    WEAK   DEFAULT    8 __acl_get_file
   684: 0004ff20     0 FUNC    GLOBAL DEFAULT    8 __sys_ksem_trywait
   685: 0005e1a0    30 FUNC    GLOBAL DEFAULT    8 ldexp
   686: 00050060     0 FUNC    GLOBAL DEFAULT    8 __sys_lchflags
   687: 000c5380   277 FUNC    GLOBAL DEFAULT    8 __multadd_D2A
   688: 00086e90   526 FUNC    GLOBAL DEFAULT    8 __hexnan_D2A
   689: 0004fc20     0 FUNC    WEAK   DEFAULT    8 __umtx_unlock
   690: 00053070   232 FUNC    GLOBAL DEFAULT    8 vsnprintf
   691: 00051480   775 FUNC    GLOBAL DEFAULT    8 strtoll
   692: 000510e0     0 FUNC    GLOBAL DEFAULT    8 __sys_swapon
   693: 000502a0     0 FUNC    WEAK   DEFAULT    8 _extattr_get_fd
   694: 000735a0   146 FUNC    GLOBAL DEFAULT    8 xdr_unixcred
   695: 0008c65c     0 FUNC    GLOBAL DEFAULT    8 __sys_kqueue
   696: 00068cd0   169 FUNC    GLOBAL DEFAULT    8 authdes_create
   697: 0004f7f0   209 FUNC    GLOBAL DEFAULT    8 dbm_open
   698: 000a9130    86 FUNC    GLOBAL DEFAULT    8 _UTF2_init
   699: 00050e40     0 FUNC    WEAK   DEFAULT    8 _rtprio
   700: 000c7f90    44 FUNC    WEAK   DEFAULT    8 pthread_rwlock_d[...]
   701: 00095d34     0 FUNC    WEAK   DEFAULT    8 _getsockname
   702: 0005cee0   116 FUNC    GLOBAL DEFAULT    8 cgetmatch
   703: 000d2234     4 OBJECT  GLOBAL DEFAULT   10 sys_nerr
   704: 00050260     0 FUNC    WEAK   DEFAULT    8 __setugid
   705: 00081780   135 FUNC    GLOBAL DEFAULT    8 __rpc_fixup_addr
   706: 00073390    50 FUNC    GLOBAL DEFAULT    8 xdr_keystatus
   707: 000ebed8     4 OBJECT  GLOBAL DEFAULT   18 _nsyyvs
   708: 0008c67c     0 FUNC    WEAK   DEFAULT    8 recvfrom
   709: 000dd18c     4 OBJECT  GLOBAL DEFAULT   18 clntraw_lock
   710: 000c54a0    88 FUNC    GLOBAL DEFAULT    8 __hi0bits_D2A
   711: 0005f7bc     0 FUNC    GLOBAL DEFAULT    8 __sys_readlink
